strategy,model,repeat,fold,ACC,BAL,F1,AUC,MCC,BRIER
median,MLP,1,6,0.7532467532467533,0.758888888888889,0.6885245901639344,0.8177777777777777,0.4975498563492141,0.22590856330709225
median,MLP,1,7,0.6363636363636364,0.6007407407407407,0.48148148148148145,0.6777777777777778,0.20148148148148148,0.3156855988131626
median,MLP,1,8,0.6842105263157895,0.6584615384615384,0.5555555555555556,0.7515384615384616,0.31169217932443327,0.27933068681773027
median,MLP,1,9,0.8157894736842105,0.8138461538461539,0.75,0.8384615384615386,0.609226715300184,0.17410468313591332
median,MLP,2,0,0.7012987012987013,0.6422222222222222,0.5106382978723404,0.7518518518518519,0.30953653338027165,0.25737628191971834
median,MLP,2,1,0.7922077922077922,0.7718518518518518,0.7037037037037037,0.8274074074074075,0.5437037037037037,0.19054813165477555
median,MLP,2,2,0.6493506493506493,0.6277777777777778,0.5263157894736842,0.7318518518518519,0.2500590946704862,0.284132779099804
median,MLP,2,3,0.6883116883116883,0.6833333333333333,0.6,0.7177777777777777,0.3535533905932738,0.28361596338246586
median,MLP,2,4,0.7012987012987013,0.6592592592592592,0.5490196078431373,0.7748148148148148,0.32813912498853487,0.24905143853151526
median,MLP,2,5,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8066666666666666,0.49604652413672967,0.21511690719670148
median,MLP,2,6,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8118518518518518,0.4866666666666667,0.2247223595281619
median,MLP,2,7,0.7792207792207793,0.7703703703703704,0.7017543859649122,0.8037037037037037,0.5291105481433476,0.20199424693603416
median,MLP,2,8,0.7368421052631579,0.6892307692307692,0.5833333333333334,0.7523076923076923,0.3958997306599194,0.246943694442888
median,MLP,2,9,0.6447368421052632,0.6561538461538461,0.5714285714285714,0.7415384615384615,0.2964293432888574,0.2648515786274045
median,MLP,3,0,0.6753246753246753,0.6562962962962963,0.5614035087719298,0.7540740740740741,0.3058693853650585,0.2558287330358246
median,MLP,3,1,0.7662337662337663,0.7603703703703704,0.6896551724137931,0.817037037037037,0.5066740688254677,0.2244498659225326
median,MLP,3,2,0.7792207792207793,0.7533333333333333,0.6792452830188679,0.7703703703703704,0.5112313234371975,0.21449720771886377
median,MLP,3,3,0.7142857142857143,0.6692592592592592,0.56,0.7407407407407407,0.3529299526817895,0.2732055592848102
median,MLP,3,4,0.7142857142857143,0.7288888888888889,0.65625,0.7822222222222222,0.43721065077734916,0.24389689899423603
median,MLP,3,5,0.7532467532467533,0.7333333333333334,0.6545454545454545,0.7748148148148148,0.4629100498862757,0.2323336131193048
median,MLP,3,6,0.7012987012987013,0.6933333333333334,0.6101694915254238,0.7266666666666666,0.37438839013338365,0.26670529110079677
median,MLP,3,7,0.7142857142857143,0.6607407407407407,0.5416666666666666,0.6940740740740741,0.34444444444444444,0.26924647288055886
median,MLP,3,8,0.7631578947368421,0.7184615384615385,0.625,0.8223076923076923,0.4570549736073866,0.21285598897879918
median,MLP,3,9,0.6842105263157895,0.6584615384615384,0.5555555555555556,0.7430769230769231,0.31169217932443327,0.29305019043808944
median,MLP,4,0,0.7142857142857143,0.6862962962962963,0.5925925925925926,0.7244444444444444,0.3725925925925926,0.23411293407570444
median,MLP,4,1,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.8177777777777777,0.4398765500800706,0.2157003046167985
median,MLP,4,2,0.7012987012987013,0.6677777777777778,0.5660377358490566,0.7874074074074074,0.3385786396448106,0.2255689713193559
median,MLP,4,3,0.7922077922077922,0.7462962962962962,0.6666666666666666,0.8318518518518518,0.5277777777777778,0.1859797873476464
median,MLP,4,4,0.6753246753246753,0.6648148148148147,0.576271186440678,0.7325925925925927,0.31916251649301863,0.25852625456665573
median,MLP,4,5,0.6753246753246753,0.6648148148148147,0.576271186440678,0.7466666666666667,0.31916251649301863,0.3036978132761869
median,MLP,4,6,0.6363636363636364,0.6348148148148148,0.5483870967741935,0.7044444444444444,0.2583900773999757,0.3239861350042
median,MLP,4,7,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.8562962962962963,0.4398765500800706,0.20378446107175716
median,MLP,4,8,0.6710526315789473,0.6392307692307693,0.5283018867924528,0.683076923076923,0.2760304365592454,0.2925286369448285
median,MLP,4,9,0.7763157894736842,0.7469230769230769,0.6666666666666666,0.7715384615384616,0.4986642791983564,0.2146420302336906
median,NB,0,0,0.7142857142857143,0.7118518518518518,0.6333333333333333,0.8222222222222222,0.4085505846855608,0.2005714985946538
median,NB,0,1,0.7012987012987013,0.6592592592592592,0.5490196078431373,0.7570370370370371,0.32813912498853487,0.22649649635638514
median,NB,0,2,0.7402597402597403,0.7062962962962962,0.6153846153846154,0.7718518518518518,0.4204522053456932,0.1903099540871935
median,NB,0,3,0.8831168831168831,0.8674074074074074,0.8301886792452831,0.9355555555555556,0.7414349018270466,0.09520197470393299
median,NB,0,4,0.7532467532467533,0.7418518518518519,0.6666666666666666,0.8318518518518518,0.4733002574487753,0.1663747958916222
median,NB,0,5,0.7272727272727273,0.7048148148148148,0.6181818181818182,0.8266666666666667,0.4063321549001754,0.17123171740387574
median,NB,0,6,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.8296296296296296,0.44565871858907996,0.18381607491036892
median,NB,0,7,0.6623376623376623,0.6462962962962963,0.5517241379310345,0.7940740740740742,0.2846888437924036,0.22788083516056168
median,NB,0,8,0.7236842105263158,0.7438461538461538,0.6666666666666666,0.8476923076923077,0.4628970533131418,0.17005772116341142
median,NB,0,9,0.6973684210526315,0.6684615384615384,0.5660377358490566,0.7115384615384616,0.3339815779363246,0.24190809794771098
median,NB,1,0,0.7272727272727273,0.6962962962962963,0.6037735849056604,0.7733333333333334,0.3961295342422729,0.20279120126330158
median,NB,1,1,0.7272727272727273,0.7048148148148148,0.6181818181818182,0.7792592592592593,0.4063321549001754,0.2147941831009914
median,NB,1,2,0.7532467532467533,0.7248148148148148,0.6415094339622641,0.8214814814814815,0.4536804288397352,0.16118207027535983
median,NB,1,3,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.8607407407407407,0.519487944872376,0.15985164569277183
median,NB,1,4,0.6883116883116883,0.6322222222222222,0.5,0.8059259259259259,0.2833333333333333,0.2081261364200686
median,NB,1,5,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8844444444444444,0.5952918846948437,0.13247758624627573
median,NB,1,6,0.7272727272727273,0.7644444444444445,0.6956521739130435,0.8333333333333333,0.5068420748999524,0.19119002001012161
median,NB,1,7,0.7012987012987013,0.7018518518518518,0.6229508196721312,0.7718518518518518,0.3879322914310754,0.20801807544737164
median,NB,1,8,0.6842105263157895,0.6492307692307693,0.5384615384615384,0.7684615384615385,0.29846153846153844,0.21997182435332707
median,NB,1,9,0.7894736842105263,0.7661538461538462,0.6923076923076923,0.866153846153846,0.5323076923076923,0.15901900359509558
median,NB,2,0,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.8555555555555555,0.519487944872376,0.15076103322323334
median,NB,2,1,0.7012987012987013,0.7188888888888889,0.6461538461538462,0.8192592592592592,0.41782699435409404,0.1992463258974161
median,NB,2,2,0.7272727272727273,0.7218518518518519,0.6440677966101694,0.797037037037037,0.4296142637737487,0.1883931818315352
median,NB,2,3,0.6883116883116883,0.6918518518518519,0.6129032258064516,0.7666666666666666,0.3677089562999654,0.22176943236831234
median,NB,2,4,0.7662337662337663,0.7177777777777778,0.625,0.84,0.4666666666666667,0.16994028673432962
median,NB,2,5,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.7933333333333333,0.46354777877784786,0.19381151505134997
median,NB,2,6,0.7662337662337663,0.7348148148148148,0.6538461538461539,0.8385185185185186,0.4785757597651158,0.16686264326662015
median,NB,2,7,0.8051948051948052,0.7818518518518518,0.7169811320754716,0.8970370370370371,0.5687822180346598,0.12774919723799158
median,NB,2,8,0.7105263157894737,0.6507692307692308,0.5217391304347826,0.7923076923076923,0.32486683662457994,0.21615791710385715
median,NB,2,9,0.6973684210526315,0.6684615384615384,0.5660377358490566,0.7815384615384615,0.3339815779363246,0.2037175070209357
median,NB,3,0,0.7402597402597403,0.6807407407407408,0.5652173913043478,0.7918518518518518,0.4000940939272025,0.19649591093065363
median,NB,3,1,0.7792207792207793,0.7618518518518518,0.6909090909090909,0.8451851851851853,0.519487944872376,0.16748659255651427
median,NB,3,2,0.7532467532467533,0.7333333333333334,0.6545454545454545,0.8362962962962963,0.4629100498862757,0.1703280023802848
median,NB,3,3,0.7662337662337663,0.768888888888889,0.7,0.8540740740740741,0.5185449728701349,0.14696215839102916
median,NB,3,4,0.7272727272727273,0.7474074074074074,0.676923076923077,0.8488888888888889,0.4722646907420217,0.17649975413798738
median,NB,3,5,0.7402597402597403,0.6977777777777778,0.6,0.7555555555555555,0.4123951744684367,0.2185339515607856
median,NB,3,6,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8859259259259259,0.49604652413672967,0.13486468834403362
median,NB,3,7,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8496296296296296,0.4866666666666667,0.15459310337763657
median,NB,3,8,0.6842105263157895,0.6676923076923077,0.5714285714285714,0.7669230769230769,0.3255181959201964,0.22179511914648706
median,NB,3,9,0.6710526315789473,0.63,0.5098039215686274,0.71,0.26253664543464866,0.26741978213241496
median,NB,4,0,0.7142857142857143,0.6777777777777778,0.5769230769230769,0.7340740740740741,0.36232865092627065,0.20641553551149525
median,NB,4,1,0.7792207792207793,0.7703703703703704,0.7017543859649122,0.8681481481481481,0.5291105481433476,0.1507593175940774
median,NB,4,2,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8696296296296295,0.5621703750837337,0.1480117552239903
median,NB,4,3,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.817037037037037,0.44565871858907996,0.17232499095923318
median,NB,4,4,0.7532467532467533,0.7248148148148148,0.6415094339622641,0.8562962962962963,0.4536804288397352,0.1607798609978768
median,NB,4,5,0.7272727272727273,0.7133333333333334,0.631578947368421,0.8281481481481481,0.417489966754203,0.18860725000546957
median,NB,4,6,0.5974025974025974,0.6133333333333333,0.5373134328358209,0.7377777777777778,0.21648294358878453,0.27780104974607656
median,NB,4,7,0.7792207792207793,0.7277777777777779,0.6382978723404256,0.8481481481481481,0.4957421042418413,0.15554452953109757
median,NB,4,8,0.7631578947368421,0.7369230769230769,0.6538461538461539,0.7946153846153846,0.47384615384615386,0.18330797634967183
median,NB,4,9,0.6973684210526315,0.6961538461538461,0.6101694915254238,0.786923076923077,0.3754977181653353,0.20472455014888724
iterative,LR,0,0,0.6753246753246753,0.6733333333333333,0.5901639344262295,0.8237037037037037,0.33312350897200604,0.15909660322853592
iterative,LR,0,1,0.7402597402597403,0.7233333333333334,0.6428571428571429,0.8177777777777777,0.4398765500800706,0.1694649733468163
iterative,LR,0,2,0.7532467532467533,0.7333333333333334,0.6545454545454545,0.8044444444444444,0.4629100498862757,0.16750291249525678
iterative,LR,0,3,0.8961038961038961,0.8774074074074074,0.8461538461538461,0.9266666666666666,0.7691935318622287,0.11556828068326544
iterative,LR,0,4,0.8051948051948052,0.7988888888888889,0.7368421052631579,0.8281481481481481,0.5849208388379199,0.15591045724102914
iterative,LR,0,5,0.8441558441558441,0.8374074074074074,0.7857142857142857,0.882962962962963,0.664556446306707,0.13688056552252098
iterative,LR,0,6,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.8229629629629629,0.44565871858907996,0.16330118811467406
iterative,LR,0,7,0.7792207792207793,0.778888888888889,0.711864406779661,0.8474074074074074,0.5400660110544787,0.1532712080523477
iterative,LR,0,8,0.7368421052631579,0.7815384615384615,0.7058823529411765,0.8784615384615384,0.5372486108055937,0.14474179220768313
iterative,LR,0,9,0.6578947368421053,0.6292307692307693,0.5185185185185185,0.736923076923077,0.254195563720897,0.20170299538327904
iterative,LR,1,0,0.7012987012987013,0.6933333333333334,0.6101694915254238,0.7962962962962963,0.37438839013338365,0.1746690316345188
iterative,LR,1,1,0.7012987012987013,0.6933333333333334,0.6101694915254238,0.7496296296296296,0.37438839013338365,0.20264696905298055
iterative,LR,1,2,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8437037037037036,0.49604652413672967,0.14730992727531111
iterative,LR,1,3,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8674074074074074,0.5522164981933888,0.14815026333477108
iterative,LR,1,4,0.7272727272727273,0.6792592592592592,0.5714285714285714,0.8162962962962963,0.378691704962503,0.17467912321582954
iterative,LR,1,5,0.8181818181818182,0.8088888888888889,0.75,0.9044444444444445,0.6083864722500479,0.11272146561434791
iterative,LR,1,6,0.7402597402597403,0.7744444444444445,0.7058823529411765,0.8859259259259259,0.5249381604221485,0.13438945054083445
iterative,LR,1,7,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.8051851851851852,0.4866666666666667,0.17177606517546648
iterative,LR,1,8,0.7368421052631579,0.7261538461538461,0.6428571428571429,0.7807692307692308,0.43900160367219143,0.18418072862034368
iterative,LR,1,9,0.8157894736842105,0.8046153846153846,0.7407407407407407,0.8876923076923078,0.5991752573421144,0.13240547576893777
iterative,LR,2,0,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.8681481481481481,0.5760658398584765,0.14645606072895845
iterative,LR,2,1,0.7662337662337663,0.768888888888889,0.7,0.8629629629629629,0.5185449728701349,0.15024339328497321
iterative,LR,2,2,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.7851851851851851,0.46354777877784786,0.16793055213325747
iterative,LR,2,3,0.6233766233766234,0.6333333333333333,0.5538461538461539,0.7540740740740741,0.2545139051903111,0.18935541707824655
iterative,LR,2,4,0.8051948051948052,0.7562962962962962,0.6808510638297872,0.8866666666666667,0.5578106278623646,0.1459581097945541
iterative,LR,2,5,0.7532467532467533,0.7674074074074073,0.6984126984126984,0.8325925925925926,0.5114782075908113,0.15858779048205338
iterative,LR,2,6,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8674074074074074,0.5522164981933888,0.1306005263107581
iterative,LR,2,7,0.8181818181818182,0.8088888888888889,0.75,0.9162962962962964,0.6083864722500479,0.1170745606296081
iterative,LR,2,8,0.7368421052631579,0.6892307692307692,0.5833333333333334,0.823076923076923,0.3958997306599194,0.1718401266754295
iterative,LR,2,9,0.7368421052631579,0.7446153846153847,0.6666666666666666,0.8076923076923077,0.46678977660158144,0.17615112634419564
iterative,LR,3,0,0.8311688311688312,0.8188888888888889,0.7636363636363637,0.8688888888888889,0.6326437348445768,0.14129472559960754
iterative,LR,3,1,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.8318518518518518,0.46354777877784786,0.16064798196635735
iterative,LR,3,2,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8577777777777778,0.5621703750837337,0.14549104971686336
iterative,LR,3,3,0.7792207792207793,0.7874074074074073,0.7213114754098361,0.8777777777777779,0.5523586388082835,0.13360024144530794
iterative,LR,3,4,0.7532467532467533,0.7759259259259259,0.7076923076923077,0.8629629629629629,0.5267023871299493,0.1455946207835137
iterative,LR,3,5,0.7662337662337663,0.7433333333333333,0.6666666666666666,0.7896296296296296,0.4866666666666667,0.17690272222208908
iterative,LR,3,6,0.7792207792207793,0.7874074074074073,0.7213114754098361,0.8977777777777778,0.5523586388082835,0.12451663368163365
iterative,LR,3,7,0.7922077922077922,0.7633333333333333,0.6923076923076923,0.8192592592592592,0.5366993141845384,0.1551556737712353
iterative,LR,3,8,0.7368421052631579,0.7076923076923077,0.6153846153846154,0.8138461538461539,0.4153846153846154,0.17140330204591167
iterative,LR,3,9,0.6578947368421053,0.6292307692307693,0.5185185185185185,0.7415384615384615,0.254195563720897,0.221801172728869
iterative,LR,4,0,0.6493506493506493,0.6107407407407407,0.49056603773584906,0.7474074074074074,0.22347685044988602,0.18530535447627317
iterative,LR,4,1,0.7922077922077922,0.788888888888889,0.7241379310344828,0.8770370370370371,0.5621703750837337,0.14158588766326022
iterative,LR,4,2,0.8311688311688312,0.835925925925926,0.7796610169491526,0.9014814814814814,0.6505177583352088,0.1202680913165748
iterative,LR,4,3,0.8051948051948052,0.7648148148148148,0.6938775510204082,0.8466666666666667,0.5594309277855158,0.14772472569344408
iterative,LR,4,4,0.7922077922077922,0.7803703703703704,0.7142857142857143,0.8696296296296295,0.5522164981933888,0.1444477610672424
iterative,LR,4,5,0.7532467532467533,0.7674074074074073,0.6984126984126984,0.8607407407407408,0.5114782075908113,0.15018257424855283
iterative,LR,4,6,0.6493506493506493,0.6618518518518519,0.5846153846153846,0.762962962962963,0.30895160157823875,0.2020985887257409
iterative,LR,4,7,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.8911111111111112,0.5760658398584765,0.13466126526237565
iterative,LR,4,8,0.75,0.7361538461538462,0.6545454545454545,0.7884615384615384,0.4612631569755697,0.16722218972884306
iterative,LR,4,9,0.7631578947368421,0.7461538461538462,0.6666666666666666,0.8323076923076923,0.48418202613504197,0.16386591577537837
iterative,RF,0,0,0.7532467532467533,0.792962962962963,0.7246376811594203,0.8451851851851853,0.5615015143499472,0.15295324675324676
iterative,RF,0,1,0.7792207792207793,0.778888888888889,0.711864406779661,0.8303703703703703,0.5400660110544787,0.1606844155844156
iterative,RF,0,2,0.6753246753246753,0.6648148148148147,0.576271186440678,0.7637037037037037,0.31916251649301863,0.18940909090909092
iterative,RF,0,3,0.8441558441558441,0.845925925925926,0.7931034482758621,0.9211111111111111,0.6731629876002658,0.11708961038961037
iterative,RF,0,4,0.7402597402597403,0.7574074074074073,0.6875,0.8562962962962963,0.49168511697452694,0.1456038961038961
iterative,RF,0,5,0.7922077922077922,0.8059259259259259,0.7419354838709677,0.8466666666666667,0.5863467140999449,0.15674155844155843
iterative,RF,0,6,0.7662337662337663,0.7774074074074073,0.7096774193548387,0.8325925925925926,0.53168727464995,0.16252077922077926
iterative,RF,0,7,0.7792207792207793,0.7959259259259259,0.7301587301587301,0.83,0.5660264374862303,0.15457272727272725
iterative,RF,0,8,0.631578947368421,0.6738461538461539,0.6,0.8157692307692308,0.3340915037338317,0.173753947368421
iterative,RF,0,9,0.6710526315789473,0.6761538461538461,0.5901639344262295,0.7434615384615385,0.3353264809616036,0.1920184210526316
iterative,RF,1,0,0.6493506493506493,0.6874074074074075,0.6197183098591549,0.7903703703703704,0.36141013260645766,0.17528441558441557
iterative,RF,1,1,0.6883116883116883,0.6918518518518519,0.6129032258064516,0.7388888888888888,0.3677089562999654,0.2063155844155844
iterative,RF,1,2,0.7402597402597403,0.7488888888888889,0.6774193548387096,0.7992592592592593,0.4770278351999552,0.1693961038961039
iterative,RF,1,3,0.7662337662337663,0.768888888888889,0.7,0.8288888888888889,0.5185449728701349,0.16232987012987013
iterative,RF,1,4,0.7922077922077922,0.8059259259259259,0.7419354838709677,0.8733333333333333,0.5863467140999449,0.14578311688311688
iterative,RF,1,5,0.8311688311688312,0.8529629629629629,0.7936507936507936,0.9311111111111111,0.6751228972770682,0.10459220779220778
iterative,RF,1,6,0.7402597402597403,0.782962962962963,0.7142857142857143,0.8481481481481482,0.5438170103731038,0.15393116883116884
iterative,RF,1,7,0.7532467532467533,0.7674074074074073,0.6984126984126984,0.8077777777777777,0.5114782075908113,0.16971298701298707
iterative,RF,1,8,0.7236842105263158,0.7161538461538461,0.631578947368421,0.7838461538461539,0.41732801112835244,0.18244605263157895
iterative,RF,1,9,0.7894736842105263,0.7938461538461539,0.7241379310344828,0.8834615384615385,0.5647033381695739,0.13251710526315788
iterative,RF,2,0,0.7402597402597403,0.7488888888888889,0.6774193548387096,0.85,0.4770278351999552,0.15209740259740262
iterative,RF,2,1,0.8051948051948052,0.8159259259259259,0.7540983606557377,0.8666666666666667,0.6071674212673529,0.14281818181818182
iterative,RF,2,2,0.7402597402597403,0.7574074074074073,0.6875,0.8574074074074073,0.49168511697452694,0.1450350649350649
iterative,RF,2,3,0.6883116883116883,0.7174074074074074,0.6470588235294118,0.7537037037037038,0.4158417006313106,0.19113246753246751
iterative,RF,2,4,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.8377777777777778,0.46354777877784786,0.1571857142857143
iterative,RF,2,5,0.7792207792207793,0.8129629629629629,0.746268656716418,0.8333333333333334,0.5978042069690291,0.16377922077922077
iterative,RF,2,6,0.7012987012987013,0.7274074074074074,0.6567164179104478,0.8307407407407407,0.43438080837749576,0.1537
iterative,RF,2,7,0.7662337662337663,0.7859259259259259,0.71875,0.8914814814814814,0.5461595831717048,0.13004935064935066
iterative,RF,2,8,0.7894736842105263,0.7753846153846153,0.7037037037037037,0.8092307692307693,0.5416786417385782,0.17088157894736844
iterative,RF,2,9,0.7105263157894737,0.7246153846153847,0.6451612903225806,0.7630769230769231,0.4268349027294209,0.19123421052631578
iterative,RF,3,0,0.7792207792207793,0.778888888888889,0.711864406779661,0.8322222222222222,0.5400660110544787,0.15326883116883114
iterative,RF,3,1,0.7402597402597403,0.7744444444444445,0.7058823529411765,0.8151851851851851,0.5249381604221485,0.16447922077922078
iterative,RF,3,2,0.7272727272727273,0.7559259259259259,0.6865671641791045,0.8266666666666667,0.4888552745746736,0.15985844155844156
iterative,RF,3,3,0.7532467532467533,0.758888888888889,0.6885245901639344,0.8685185185185185,0.4975498563492141,0.14146493506493504
iterative,RF,3,4,0.7012987012987013,0.752962962962963,0.684931506849315,0.87,0.4922594438233207,0.14803896103896103
iterative,RF,3,5,0.7402597402597403,0.7403703703703703,0.6666666666666666,0.7518518518518518,0.46354777877784786,0.19614155844155842
iterative,RF,3,6,0.7402597402597403,0.7574074074074073,0.6875,0.8474074074074074,0.49168511697452694,0.14791168831168833
iterative,RF,3,7,0.8051948051948052,0.7903703703703704,0.7272727272727273,0.867037037037037,0.5760658398584765,0.14957532467532467
iterative,RF,3,8,0.7368421052631579,0.7538461538461538,0.6774193548387096,0.8376923076923077,0.48238191061886604,0.1587894736842105
iterative,RF,3,9,0.6578947368421053,0.6753846153846154,0.59375,0.7623076923076924,0.3328201177351375,0.19411447368421053
iterative,RF,4,0,0.7012987012987013,0.7188888888888889,0.6461538461538462,0.7559259259259259,0.41782699435409404,0.1868779220779221
iterative,RF,4,1,0.7922077922077922,0.8059259259259259,0.7419354838709677,0.8666666666666667,0.5863467140999449,0.14345844155844156
iterative,RF,4,2,0.8571428571428571,0.8729629629629629,0.819672131147541,0.902962962962963,0.7167849861854916,0.12302077922077924
iterative,RF,4,3,0.7662337662337663,0.7518518518518519,0.6785714285714286,0.8574074074074074,0.49604652413672967,0.1488753246753247
iterative,RF,4,4,0.7402597402597403,0.7659259259259259,0.696969696969697,0.8729629629629629,0.507613844240676,0.14216753246753247
iterative,RF,4,5,0.7532467532467533,0.758888888888889,0.6885245901639344,0.8266666666666667,0.4975498563492141,0.16071948051948054
iterative,RF,4,6,0.6753246753246753,0.7074074074074074,0.6376811594202898,0.7766666666666666,0.39752319599996266,0.1888662337662338
iterative,RF,4,7,0.7792207792207793,0.7959259259259259,0.7301587301587301,0.8781481481481481,0.5660264374862303,0.13748701298701296
iterative,RF,4,8,0.7236842105263158,0.7253846153846153,0.6440677966101694,0.7792307692307692,0.4314542408723264,0.1770565789473684
iterative,RF,4,9,0.7105263157894737,0.7338461538461538,0.65625,0.7965384615384615,0.4437601569801833,0.17497236842105265
iterative,XGB,0,0,0.7272727272727273,0.7303703703703703,0.6557377049180327,0.8400000000000001,0.4427410738901448,0.1790650635957718
iterative,XGB,0,1,0.7922077922077922,0.7633333333333333,0.6923076923076923,0.8088888888888889,0.5366993141845384,0.17553113400936127
iterative,XGB,0,2,0.6883116883116883,0.6577777777777778,0.5555555555555556,0.7533333333333333,0.31555555555555553,0.23633930087089539
iterative,XGB,0,3,0.8181818181818182,0.7918518518518518,0.7307692307692307,0.882962962962963,0.5948228686039609,0.14679878950119019
iterative,XGB,0,4,0.7922077922077922,0.7974074074074073,0.7333333333333333,0.8696296296296295,0.5735421669624219,0.13709942996501923
iterative,XGB,0,5,0.7142857142857143,0.6862962962962963,0.5925925925925926,0.8355555555555556,0.3725925925925926,0.1893988847732544
iterative,XGB,0,6,0.6883116883116883,0.6748148148148148,0.5862068965517241,0.7555555555555555,0.3401851500506696,0.22534388303756714
iterative,XGB,0,7,0.7662337662337663,0.768888888888889,0.7,0.8037037037037038,0.5185449728701349,0.1859058290719986
iterative,XGB,0,8,0.6973684210526315,0.7146153846153847,0.6349206349206349,0.773846153846154,0.4074078166383803,0.21513602137565613
iterative,XGB,0,9,0.6578947368421053,0.6476923076923078,0.5517241379310345,0.6953846153846154,0.28382995007475964,0.27916282415390015
iterative,XGB,1,0,0.7142857142857143,0.7033333333333334,0.6206896551724138,0.7859259259259259,0.39568145630893564,0.2050270289182663
iterative,XGB,1,1,0.6493506493506493,0.6192592592592592,0.509090909090909,0.7022222222222222,0.23659846994187425,0.282829225063324
iterative,XGB,1,2,0.7142857142857143,0.7203703703703703,0.6451612903225806,0.757037037037037,0.4223683957499603,0.21786659955978394
iterative,XGB,1,3,0.7272727272727273,0.6962962962962963,0.6037735849056604,0.8022222222222223,0.3961295342422729,0.2043268382549286
iterative,XGB,1,4,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.8348148148148148,0.44565871858907996,0.18619777262210846
iterative,XGB,1,5,0.8051948051948052,0.8074074074074074,0.7457627118644068,0.8755555555555554,0.5952918846948437,0.14857979118824005
iterative,XGB,1,6,0.7532467532467533,0.7674074074074073,0.6984126984126984,0.825925925925926,0.5114782075908113,0.1791699081659317
iterative,XGB,1,7,0.6753246753246753,0.6477777777777778,0.5454545454545454,0.7748148148148148,0.2931763649279746,0.2241911143064499
iterative,XGB,1,8,0.6052631578947368,0.5984615384615384,0.5,0.7238461538461538,0.18789022454403279,0.2612205445766449
iterative,XGB,1,9,0.8026315789473685,0.8038461538461539,0.7368421052631579,0.87,0.5866354604829154,0.1399957686662674
iterative,XGB,2,0,0.7012987012987013,0.6762962962962963,0.5818181818181818,0.8155555555555556,0.349754259914075,0.20208021998405457
iterative,XGB,2,1,0.7532467532467533,0.7333333333333334,0.6545454545454545,0.8429629629629629,0.4629100498862757,0.1896411031484604
iterative,XGB,2,2,0.7792207792207793,0.7874074074074073,0.7213114754098361,0.8644444444444445,0.5523586388082835,0.1432262510061264
iterative,XGB,2,3,0.6493506493506493,0.6362962962962964,0.5423728813559322,0.705925925925926,0.2639366428526536,0.26728367805480957
iterative,XGB,2,4,0.7402597402597403,0.7148148148148148,0.6296296296296297,0.8422222222222222,0.42962962962962964,0.1829405426979065
iterative,XGB,2,5,0.7012987012987013,0.6933333333333334,0.6101694915254238,0.7748148148148148,0.37438839013338365,0.2176450490951538
iterative,XGB,2,6,0.7272727272727273,0.6962962962962963,0.6037735849056604,0.8081481481481482,0.3961295342422729,0.20095278322696686
iterative,XGB,2,7,0.7272727272727273,0.7133333333333334,0.631578947368421,0.8600000000000001,0.417489966754203,0.1689292937517166
iterative,XGB,2,8,0.75,0.7361538461538462,0.6545454545454545,0.8099999999999999,0.4612631569755697,0.1957826465368271
iterative,XGB,2,9,0.6052631578947368,0.5892307692307692,0.4827586206896552,0.6884615384615385,0.17148059483683395,0.2728666663169861
iterative,XGB,3,0,0.7532467532467533,0.7162962962962962,0.6274509803921569,0.8348148148148148,0.44565871858907996,0.18056388199329376
iterative,XGB,3,1,0.7012987012987013,0.7103703703703703,0.6349206349206349,0.7792592592592592,0.4023817477999735,0.22282926738262177
iterative,XGB,3,2,0.6623376623376623,0.6548148148148148,0.5666666666666667,0.7622222222222222,0.29855619650098675,0.2390689104795456
iterative,XGB,3,3,0.7532467532467533,0.7418518518518519,0.6666666666666666,0.8237037037037037,0.4733002574487753,0.19283004105091095
iterative,XGB,3,4,0.7142857142857143,0.7288888888888889,0.65625,0.8177777777777778,0.43721065077734916,0.20209702849388123
